question,answer,classification,retrieved_context,final_answer,classification_time,decomposition_time,retrieval_time,generation_time,total_time,total_time_without_classification,level
"Who was an English furniture manufacturer, who founded an English furniture making firm based in Lancaster, Lancashire, and in London?",Robert Gillow,singlehop,"['Gillows of Lancaster and London, also known as Gillow & Co., was an English furniture making firm based in Lancaster, Lancashire, and in London', 'He is regarded as having been one of the ""big three"" English furniture makers of the 18th century, along with Thomas Sheraton and Thomas Chippendale', 'The company had been a subsidiary of Clayton, Missouri-based Furniture Brands International since 1995']",William Gillow,3.611533165,0,0.009119034,2.813837051,6.43448925,2.822956085,easy
"WMHT-FM is the callsign of a classical music and NPR radio station licensed to Schenectady, New York, it is sister station to WMHT, a member of which organization?",PBS,singlehop,"['WMHT-FM is the callsign of a classical music and NPR radio station licensed to Schenectady, New York, broadcasting on 89', 'WNED-FM (94.5 MHz) is a non-commercial radio station licensed to Buffalo, New York.  WNED-FM offers a classical music radio format', '1 MHz with 6,100 watts ERP from the Helderberg Mountains antenna farm in New Scotland, New York.  It is sister station to WMHT, the PBS member station for the Albany/Schenectady/Troy market.']","WMHT-FM is a sister station to WMHT, a PBS member station for the Albany/Schenectady/Troy market.",3.638442278,0,0.002266645,3.353403807,6.99411273,3.355670452,easy
"Sung Joon is a South Korean actor and model, he also appeared in which 2013 horror omnibus film made up of four episodes by four South Korean directors?",Horror Stories 2,singlehop,"['Sung Joon (born Bang Sung-joon on July 10, 1990) is a South Korean actor and model', 'Horror Stories 2 () is a 2013 horror omnibus film made up of four episodes by four South Korean directors', 'Kim has since become an acclaimed leading actor, along with Choi Min-sik, Song Kang-ho, Sol Kyung-gu, Hwang Jung-min, Ha Jung-woo']",Horror Stories 2,3.874693394,0,0.003005266,2.907060385,6.784759045,2.910065651,easy
"Titans is an upcoming American television series that will air on an unnamed DC Comics digital service, based on the DC Comics team of the same name, Teagan Croft is which fictional superheroine?",Starfire,singlehop,"['Titans is an upcoming American television series that will air on an unnamed DC Comics digital service, based on the DC Comics team of the same name', '""Teen Titans Go! "" is an American animated television series based on the DC Comics fictional superhero team, the ""Teen Titans""', 'The series was announced following the popularity of DC Nation\'s New Teen Titans shorts, both of which are based on the 2003 ""Teen Titans"" TV series']",Teagan Croft is Raven.,3.7612679,0,0.000576735,3.184314966,6.946159601,3.184891701,easy
"Lee Klancher is a photographer and writer who has contributed words and images to more than 30 books, as well as dozens of national magazines, including ""Men’s Journal"", a monthly men's lifestyle magazine focused on outdoor recreation and comprising editorials on the outdoors, environmental issues, health and fitness, style and fashion, and gear, and founded in which year?",1992,singlehop,"['Lee Klancher is a photographer and writer who has contributed words and images to more than 30 books, as well as dozens of national magazines, including ""Men’s Journal"", ""Draft"", and ""Motorcyclist"".', ""Men's Journal is a monthly men's lifestyle magazine focused on outdoor recreation and comprising editorials on the outdoors, environmental issues, health and fitness, style and fashion, and gear"", '/ Outdoor Life Magazine during the 1920s and early 1930s']",Men's Journal was founded in 1920s and early 1930s.,4.183731079,0,0.008563995,3.438500881,7.630795956,3.447064877,easy
"What bands original members consisted of vocalist Tom Meighan, guitarist and vocalist Sergio Pizzorno, guitarist Chris Karloff, and bassist Chris Edwards, Birdland or Kasabian?",Kasabian,singlehop,"[""The band's original members consisted of vocalist Tom Meighan, guitarist and vocalist Sergio Pizzorno, guitarist Chris Karloff, and bassist Chris Edwards"", 'The current members are singer Jaime St. James, bassist Patrick Young, drummer Pete Holmes, guitarist Bob Capka, and guitarist Brandon Cook.', 'The band consists of four animated members: 2-D (lead vocals, keyboards), Murdoc Niccals (bass guitar), Noodle (guitar, keyboards) and Russel Hobbs (drums and percussion)']",Kasabian,3.974931955,0,0.006604195,2.859668255,6.841204405,2.866272449,easy
what famous actor was Marc Pickering Working with in Sleepy Hollow?,Johnny Depp,singlehop,"['Marc Pickering (born 5 June 1985) is an English stage, film and television actor who appeared in ""Sleepy Hollow"", ""Calendar Girls"", and HBO\'s Boardwalk Empire.', 'The following is a list of characters from the Fox supernatural drama television series ""Sleepy Hollow""', 'It starred Jeff Goldblum as Ichabod Crane, Meg Foster as Katrina von Tassel, and Dick Butkus as Brom Bones.  The film is also known as ""La leggenda di Sleepy Hollow"" in Italy']",Jeff Goldblum.,3.700887203,0,0.005624533,2.885679007,6.592190742,2.891303539,easy
"What mountain is the eighth highest mountain in the world,  Langtang Ri or Manaslu",Manaslu,singlehop,"['Manaslu (Nepali: मनास्लु, also known as Kutang) is the eighth highest mountain in the world at 8163 m above sea level', 'Langtang Ri is a mountain in the Langtang Himal of the Himalayas.  At an elevation of 7205 m it is the 106th highest mountain in the world', 'Porong Ri is a mountain in the Langtang region of the Himalayas.  At 7292 m it is the 86th highest mountain in the world']",Manaslu,3.570334435,0,0.005522013,3.073704243,6.64956069,3.079226255,easy
"Enfield is a suburb in Adelaide, the suburb is bordered by which location, located about 15 km north of the Adelaide CBD, South Australia?",Blair Athol,singlehop,"[""Enfield is a suburb in Adelaide, Australia.  The suburb is about a 10-minute drive north from Adelaide's Central Business District"", 'It is also the namesake of the City of Port Adelaide Enfield council, a suburb, a federal and state electoral division and is the main port for the city of Adelaide', 'Croydon Park is a north-western suburb of Adelaide 7\xa0km from the CBD, in the state of South Australia, Australia and is within the City of Port Adelaide Enfield']",Adelaide's Central Business District.,3.918024063,0,0.008104324,2.888395071,6.814523458,2.896499395,easy
What political party is Kellyanne Conway a part of?,Republican Party,singlehop,"['Kellyanne Elizabeth Conway (née Fitzpatrick; born January 20, 1967) is the current Counselor to U.S. president Donald Trump.  She is the first woman to ever run a successful presidential campaign', 'She has been a Republican Party campaign manager, strategist, and pollster, and was formerly president and CEO of The Polling Company Inc./Woman Trend.', 'She is currently an MSNBC political contributor.  In January 2017, she became a CNN political contributor.']",Republican Party,3.819740057,0,0.008618593,2.789903164,6.618261814,2.798521757,easy
Which U.S. county contains a village named in honor of a man noted for his major six-volume study of Native Americans published in the 1850s?,Kalamazoo County,multihop,"['He is also noted for his major six-volume study of Native Americans published in the 1850s.', 'He was notable for the quality of his hundreds of illustrations for Henry Rowe Schoolcraft\'s six-volume study on ""History of Indian Tribes of the United States"" (1851–1857)', 'Henry Rowe Schoolcraft (March 28, 1793 – December 10, 1864) was an American geographer, geologist, and ethnologist, noted for his early studies of Native American cultures']",Pottowatomie County,4.738232374,0,0.006450891,2.890473843,7.635157108,2.896924734,easy
"Romance Theatre is a 30-minute American anthology television series produced for first-run syndication by Courtship Productions, guest stars included which American actress, author and philanthropist whose career spanned six decades of television?",Doris Roberts,singlehop,"['Romance Theatre is a 30-minute American anthology television series produced for first-run syndication by Courtship Productions.  A total of 83 episodes aired from 1982-83', 'Romance (Romance X) is a 1999 French art house film written and directed by Catherine Breillat.  It stars Caroline Ducey, pornographic actor Rocco Siffredi, Sagamore Stévenin and François Berléand', 'Her plays include ""The Ladies Locker Room"", and ""Molly Picon\'s Return Engagement"", a biographical play with music on the star of Yiddish theater']",Rue McClanahan.,4.105103016,0,0.004507542,2.938795805,7.048406363,2.943303347,easy
Under what president did William Cohen serve as Secretary of Defense in the years following the death of Esequiel Hernández Jr.?,Bill Clinton,singlehop,"['William Cohen (born 1940) is an American author and politician who served as Secretary of Defense (1997–2001) under Bill Clinton.', 'Esequiel Hernández Jr', 'was chartered by Secretary of Defense William Cohen in 1998 to provide a comprehensive review of US national security requirements in the 21st century']",Bill Clinton.,3.555410147,0,0.009982109,2.830732584,6.39612484,2.840714693,easy
"I Wear the Black Hat: Grappling with Villains (Real and Imagined) is a book written by Chuck Klosterman, first published by Scribner, in which year?",2013,singlehop,"['I Wear the Black Hat: Grappling with Villains (Real and Imagined) is a book written by Chuck Klosterman, first published by Scribner in 2013', 'It is a collection of twelve essays examining the nature of villainy through the lens of popular culture, rock music, and sports.  It is the eighth book released by Klosterman', 'The Visible Man: A Novel is a novel written by Chuck Klosterman, first published by Scribner in 2011.  It is the seventh book and second novel released by Klosterman']",2013,3.711726665,0,0.00329423,3.077484846,6.792505741,3.080779076,easy
Which American professional basketball team was founded in 1946 and picked Jamie Feick in the 2nd round of the 1996 NBA draft?,Philadelphia 76ers,singlehop,"['Jamie Feick (born July 3, 1974) is an American retired professional basketball player.  He was selected by the Philadelphia 76ers in the 2nd round (48th overall) of the 1996 NBA draft', 'A 6 ft center from Michigan State University, Feick played in the NBA from 1996 to 2001.  He played for the Charlotte Hornets, San Antonio Spurs, Milwaukee Bucks and New Jersey Nets.', 'third and fourth-round pick respectively due to their participation in 1975 supplementary draft American Basketball Association (ABA) players who had never been drafted in the NBA']",Milwaukee Bucks,3.639725685,0,0,2.875441074,6.515166759,2.875441074,easy
"Mickey's Twice Upon a Christmas is a 2004 computer-animated direct-to-video fantasy comedy anthology film produced by Disney Toon Studios and the sequel to which years, direct-to-video animated Christmas anthology film, Mickey's Once Upon a Christmas?",1999,singlehop,"['Mickey\'s Twice Upon a Christmas is a 2004 computer-animated direct-to-video fantasy comedy anthology film produced by Disney Toon Studios and the sequel to 1999\'s ""Mickey\'s Once Upon a Christmas""', ""Mickey's Once Upon a Christmas is a 1999 direct-to-video animated Christmas anthology film produced by Walt Disney Home Video and won the Award for Best Animated Feature Film at the 5th Kecskemét"", 'He appeared as a child in the direct-to-video film ""Mickey\'s Once Upon a Christmas"" (1999) and as a young adult in its sequel ""Mickey\'s Twice Upon a Christmas"" (2004)']",1999's Mickey's Once Upon a Christmas,3.790218353,0,0,3.018544912,6.808763266,3.018544912,easy
