level,question,answer,context,retrieved_context,final_answer,retriever_time,generator_time,total_time
easy,"The Invasion is a 2007 science fiction horror thriller film starring who, which is an Australian actress, producer and occasional singer?",Nicole Kidman,"The Invasion is a 2007 science fiction horror thriller film starring Nicole Kidman and Daniel Craig, directed by Oliver Hirschbiegel, with additional scenes written by The Wachowskis and directed by James McTeigue. Nicole Mary Kidman, AC ( , ; born 20 June 1967) is an Australian actress, producer and occasional singer.","The Invasion is a 2007 science fiction horror thriller film starring Nicole Kidman and Daniel Craig, directed by Oliver Hirschbiegel
Invaders from Mars is a 1986 science fiction horror film, directed by Tobe Hooper from a screenplay by Dan O'Bannon and Don Jakoby
Australia is a 2008 Australian-British-American romantic historical adventure drama film directed by Baz Luhrmann and starring Nicole Kidman and Hugh Jackman",Nicole Kidman,0.019452333450317383,0.7427258491516113,0.7621781826019287
easy,"What is a center-right to right-wing political party in Israel, was a political party in Israel, and is one of the ancestors of A secular party?",Likud,"The Free Centre (Hebrew: המרכז החופשי‎ ‎ , ""HaMerkaz HaHofshi"") was a political party in Israel, and is one of the ancestors of the modern-day Likud.  ""The Consolidation""), officially the Likud–National Liberal Movement, is a center-right to right-wing political party in Israel.","Yisrael Beiteinu (Hebrew: יִשְׂרָאֵל בֵּיתֵנוּ‎ , lit.  ""Israel Our Home"") is a secularist and right-wing nationalist political party in Israel
In addition, it was the first time in Israel that a right-wing party won the plurality of the votes
The party's base has traditionally been secular, Russian-speaking Israelis","Yisrael Beiteinu is a center-right to right-wing political party in Israel, was a political party in Israel, and is one of the ancestors of a secular party.",0.006838083267211914,3.5595715045928955,3.5664095878601074
easy,Who is a brother of Peter Gusenberg and victim of a massacre?,Frank Gusenberg,"Peter Gusenberg a.k.a. """"Goosey"""" (September 22, 1888 – February 14, 1929) and his brother Frank were German-American contract killers and members of Chicago's North Side Gang, the main rival to the Chicago Outfit. Frank Gusenberg (October 11, 1893 – February 14, 1929) was a German-American contract killer and a victim of the Saint Valentine's Day massacre in Chicago, Illinois.","Peter Gusenberg a.k.a
Peter Gusenberg participated in an infamous attack on Al Capone during a vicious gang war.
Frank Gusenberg (October 11, 1893 – February 14, 1929) was a German-American contract killer and a victim of the Saint Valentine's Day massacre in Chicago, Illinois.",Frank Gusenberg,0.006317138671875,0.6437685489654541,0.6500856876373291
easy,What progressive American magazine did a review of the 2009 LP of the Mirrors?,Mother Jones," In his review of a 2009 LP of their 1970's material for ""Mother Jones"" former ""Maximumrocknroll"" editor Mark Murrmann described them as ""not as bent as the Electric Eels...nor as throttling as Rocket from the Tombs."" Mother Jones (abbreviated MoJo) is a progressive American magazine that focuses on news, commentary, and investigative reporting on topics including politics, the environment, human rights, and culture.","New York is an American biweekly magazine concerned with life, culture, politics, and style generally, and with a particular emphasis on New York City
Mirrors (a.k.a. the Mirrors) were a rock band from Cleveland, Ohio originally active 1973 - 1975, although some accounts indicate they formed as early as 1971 or 1972
Formerly titled The Cosmopolitan",New York,0.012363672256469727,0.535628080368042,0.5479917526245117
easy,"Are Monastery of the Transfiguration, Kinaliada and Süreyya Opera House both Greek Orthodox monasteries? ",no,"The Monastery of the Transfiguration, known locally as Hristo [Christ] Monastery, is a prominent Greek Orthodox monastery that has served the Greek Orthodox community of Constantinople (modern Istanbul) since the time of the Byzantine Empire. Süreyya Opera House, also called Süreyya Cultural Center (Turkish: ""Süreyya Operası or Süreyya Kültür Merkezi"" ), is an opera hall located in Kadıköy district of Istanbul, Turkey.","The Transfiguration Monastery (Bulgarian: Преображенски манастир , ""Preobrazhenski manastir"") or the Monastery of the Holy Transfiguration of God (манастир ""Свето Преображение Господне""
The Monastery of the Transfiguration, known locally as Hristo [Christ] Monastery
and one of the largest and oldest Eastern Orthodox monasteries in Europe",Yes.,0.008636236190795898,0.5556237697601318,0.5642600059509277
easy,"Who is one of the principal originators of what is commonly known as the body horror or visceral horror genre, Josh Trank or David Cronenberg ?",David Paul Cronenberg,"Joshua Benjamin ""Josh"" Trank (born February 19, 1984) is an American film director, screenwriter, and editor. David Paul Cronenberg, {'1': "", '2': "", '3': "", '4': ""} (born March 15, 1943) is a Canadian filmmaker, actor and author.  Cronenberg is one of the principal originators of what is commonly known as the body horror or visceral horror genre.","Cronenberg is one of the principal originators of what is commonly known as the body horror or visceral horror genre
He is often likened to Canadian director David Cronenberg due to his unflinching eye for Body Horror
Body horror, biological horror, organic horror or visceral horror is horror fiction in which the horror is principally derived from the unnatural graphic transformation",David Cronenberg,0.008045196533203125,0.6527304649353027,0.6607756614685059
easy,"What is a major airline operating flights from Kuala Lumpur International Airport and from secondary hubs in Kota Kinabalu and Kuching to destinations throughout Asia, Oceania and Europe, whos executive officer is a veteran in the tourism and aviation industry with over 30 years of experience in related fields ?",Malaysia Airlines Berhad," He is a veteran in the tourism and aviation industry with over 30 years of experience in related fields. Malaysia Airlines Berhad (MAB) (Malay: ""Penerbangan Malaysia Berhad"" ), formerly known as Malaysian Airline System Berhad (MAS) (Malay: ""Sistem Penerbangan Malaysia"" ), branded as Malaysia Airlines, is a major airline operating flights from Kuala Lumpur International Airport and from secondary hubs in Kota Kinabalu and Kuching to destinations throughout Asia, Oceania and Europe.","branded as Malaysia Airlines, is a major airline operating flights from Kuala Lumpur International Airport and from secondary hubs in Kota Kinabalu and Kuching to destinations throughout Asia
Peter Brendan Bellew is the group managing director and chief executive officer of Malaysia Airlines
Kuala Lumpur International Airport (KLIA) (Malay: ""Lapangan Terbang Antarabangsa Kuala Lumpur"") (IATA: KUL","Malaysia Airlines, led by Peter Brendan Bellew as group managing director and chief executive officer.",0.011268138885498047,2.041529417037964,2.052797555923462
easy,"Why is the ethnomusicologist, Bela Viktor Janos Bartok's Piano Concerto No. 2 in G major considered notorious?",is notorious for being one of the most difficult pieces in the repertoire.,"Béla Bartók's Piano Concerto No. 2 in G major, Sz.  95, BB 101 (1930–31) is the second of three piano concerti, and is notorious for being one of the most difficult pieces in the repertoire. Béla Viktor János Bartók ( ; ] ; 25 March 1881 – 26 September 1945) was a Hungarian composer, pianist and an ethnomusicologist.","Béla Bartók's Piano Concerto No. 2 in G major, Sz.  95, BB 101 (1930–31) is the second of three piano concerti, and is notorious for being one of the most difficult pieces in the repertoire.
Béla Viktor János Bartók ( ; ] ; 25 March 1881 – 26 September 1945) was a Hungarian composer, pianist and an ethnomusicologist
The Concerto for Piano and Orchestra in G minor, Op. 33, is the only piano concerto by Czech composer Antonín Dvořák",It is considered notorious for being one of the most difficult pieces in the repertoire.,0.008665323257446289,1.8469080924987793,1.8555734157562256
easy,Were both Tian Zhuangzhuang and Marcel Varnel a chinese film director and producer? ,no,"Tian Zhuangzhuang (, ] ; born April 1952 in Beijing, China) is a Chinese film director and producer. Marcel Varnel (16 October 1892 – 13 July 1947) was a film director.","Tian Zhuangzhuang (, ] ; born April 1952 in Beijing, China) is a Chinese film director and producer.
A graduate of the Beijing Film Academy and a contemporary of such acclaimed directors as Zhang Yimou, Chen Kaige, and Tian Zhuangzhuang
Chen Kaige, and Tian Zhuangzhuang, Zhang Junzhao was a prominent early member of China's Fifth Generation filmmakers",Yes.,0.00972294807434082,0.5548868179321289,0.5646097660064697
easy,"What is the name of the song, whose tune was originally composed for the 2006 comedy movie Jatra?",Chikni Chameli,"Jatra (Marathi: जत्रा ) is a 2006 Indian Marathi-language comedy movie.  The music was composed by the duo Ajay and Atul Gogavale.  Ajay and Atul later used same tune from the song ""Kombdi Palali"" when composing the item song ""Chikni Chameli"" for the Hindi film ""Agneepath"" in 2012. ""Chikni Chameli"" is a song from the 2012 Indian Hindi action thriller film ""Agneepath"", directed by Karan Malhotra and produced by Karan Johar.","Jatra (Marathi: जत्रा ) is a 2006 Indian Marathi-language comedy movie.  It is considered one of the more popular films starring actors Bharat Jadhav and Siddarth Jadhav
The music was composed by the duo Ajay and Atul Gogavale.  ""Jatra"" features the song Kombadi Palali, which at the time became a 'superhit'
It has music given by Ajay-Atul. The movie was blockbuster in Marathi Box office.The movie is remake of popular Hindi movie ""Chalti Ka Naam Gaadi"".",Kombadi Palali,0.009716033935546875,0.8465137481689453,0.8562297821044922
